file,paragraph count,sentences per paragraph,words per paragraph,characters per paragraph 
525771,5,5.6,74.0,281.2
526195,5,3.8,80.0,296.6
526208,4,4.25,75.0,300.5
526315,4,4.0,85.25,345.0
526397,3,7.666666666666667,94.33333333333333,380.3333333333333
526827,2,3.0,50.5,206.5
526869,5,2.2,57.2,260.2
527047,5,4.6,116.4,523.0
527085,4,3.75,82.5,365.0
527259,6,3.8333333333333335,66.16666666666667,281.3333333333333
527360,4,4.5,86.25,364.0
527363,4,4.5,82.75,375.5
527417,8,2.0,44.375,195.375
527476,8,1.125,35.875,149.0
527830,4,6.0,98.0,427.5
527904,4,5.5,86.5,354.25
527911,7,2.142857142857143,48.142857142857146,188.0
527970,3,5.333333333333333,119.33333333333333,514.6666666666666
528099,5,2.8,59.0,253.4
528240,5,2.8,61.2,254.4
528462,5,4.0,80.0,321.2
528486,4,4.0,92.5,387.75
528546,4,2.75,68.75,312.5
528726,4,3.75,64.75,277.5
528799,4,4.75,96.25,432.25
529291,4,6.0,111.75,465.25
529334,4,6.5,100.75,460.75
529504,4,3.5,74.25,291.75
529930,5,3.4,57.8,244.0
529950,1,12.0,317.0,1235.0
530123,5,3.2,68.8,277.0
530165,3,2.6666666666666665,150.33333333333334,640.3333333333334
530268,4,3.25,89.75,394.5
530276,2,4.0,136.5,547.0
530281,5,2.0,78.8,376.2
530482,2,7.0,191.0,870.0
531144,6,3.5,56.333333333333336,212.66666666666666
531242,5,3.8,73.8,348.4
531640,4,4.25,66.75,262.25
531960,4,6.0,91.5,343.5
532097,4,4.0,86.5,355.25
532200,4,4.25,81.25,320.0
532892,4,5.0,87.5,368.75
532998,5,2.4,67.4,238.8
533016,3,3.6666666666666665,60.666666666666664,230.0
533334,6,3.1666666666666665,58.166666666666664,235.0
533407,5,3.8,50.8,204.6
533875,4,4.75,83.75,314.75
534254,5,2.2,92.4,405.0
534592,4,4.5,75.0,301.5
534637,4,4.25,73.25,314.75
534864,5,2.8,72.0,298.8
534908,5,3.2,79.2,319.6
535006,4,1.75,86.25,338.75
535048,1,14.0,362.0,1258.0
535090,5,2.2,55.4,248.6
535535,5,2.4,58.6,222.6
535548,4,3.75,124.25,515.5
535556,8,1.375,32.75,156.5
535573,4,5.0,82.0,340.5
535832,4,4.5,100.0,401.0
536152,4,4.75,89.25,341.0
536263,6,3.5,70.16666666666667,306.6666666666667
536353,2,3.5,185.5,728.0
536417,4,3.75,108.5,419.5
536449,4,4.0,71.75,297.0
536679,3,4.666666666666667,70.0,292.0
536883,4,7.25,82.5,398.75
536899,6,3.5,73.16666666666667,334.3333333333333
537063,8,1.625,54.0,213.25
537067,5,3.0,66.6,269.2
537084,6,3.3333333333333335,82.5,330.8333333333333
537232,5,3.8,53.2,211.2
537366,5,3.2,60.4,237.0
537398,2,3.0,139.5,578.5
537737,4,3.0,79.25,333.0
538257,6,2.5,50.0,197.5
538270,4,3.25,79.5,335.5
538400,5,2.6,59.8,237.8
538667,5,3.8,68.2,285.0
538983,4,1.75,34.0,130.0
539289,4,6.5,119.25,423.25
539713,6,4.0,87.0,379.0
539885,4,5.5,87.25,360.25
539955,4,3.25,118.5,508.0
540393,4,5.75,86.75,367.25
540679,2,5.5,76.5,311.0
540886,5,2.8,59.8,257.2
540998,1,15.0,322.0,1218.0
541271,4,6.5,99.25,385.75
541420,4,2.75,56.0,227.25
541449,4,3.5,103.5,425.5
541495,6,2.8333333333333335,70.66666666666667,312.3333333333333
541497,4,4.25,97.75,438.75
541505,4,2.0,62.75,256.0
541783,5,3.2,66.0,307.6
541990,5,2.2,62.4,247.2
541994,5,3.6,63.6,276.0
542118,5,3.4,67.6,243.6
542173,3,3.0,94.66666666666667,376.6666666666667
542308,7,2.142857142857143,56.285714285714285,266.7142857142857
542386,4,5.5,114.0,452.75
542462,4,2.5,116.25,478.5
542477,4,3.5,70.0,317.25
542946,4,4.25,85.25,370.75
542980,2,5.5,105.5,383.5
543170,4,6.5,103.75,450.5
543465,5,3.4,66.8,277.2
543615,6,2.0,66.0,270.1666666666667
544152,3,5.333333333333333,71.0,258.0
544185,3,5.0,108.0,481.6666666666667
544311,5,4.0,83.0,331.6
544370,3,5.0,81.66666666666667,360.6666666666667
544484,4,3.5,81.25,317.75
544573,4,7.0,170.0,662.25
544925,5,2.8,59.4,252.4
545760,4,7.25,103.5,384.75
546010,6,2.3333333333333335,57.666666666666664,231.0
546031,4,2.25,80.5,350.5
546070,4,5.25,94.25,427.25
546354,4,5.0,70.0,268.5
546569,5,5.2,114.8,540.8
546758,4,5.0,110.5,463.75
546842,2,6.5,198.0,804.5
546865,1,8.0,360.0,1692.0
546929,5,2.4,72.6,267.0
547114,1,12.0,344.0,1370.0
547293,6,3.0,58.166666666666664,272.5
547595,4,6.5,89.25,396.25
547927,6,4.333333333333333,68.83333333333333,286.1666666666667
548176,4,2.5,64.0,252.0
548465,4,4.25,93.25,358.5
548695,1,13.0,321.0,1355.0
548894,5,2.8,72.6,304.0
549045,4,4.0,55.5,244.0
549145,6,2.3333333333333335,54.5,242.66666666666666
549281,4,3.75,86.75,386.75
549461,5,4.8,78.0,322.2
549466,4,3.0,70.25,294.25
549479,4,4.75,88.25,375.5
549480,5,3.0,58.8,255.0
549586,5,2.0,57.4,246.2
549646,5,2.8,71.4,291.2
549793,6,3.1666666666666665,44.166666666666664,190.0
550108,5,2.2,60.4,249.4
550188,4,3.0,68.5,291.0
550340,5,1.8,66.4,254.2
550646,4,4.0,69.5,327.75
550913,2,9.0,175.5,749.0
551082,5,4.0,66.4,270.8
551177,5,5.4,88.4,379.2
551371,4,4.5,82.5,332.75
551410,5,5.0,78.8,343.6
551729,5,4.8,80.0,343.8
551815,5,4.2,75.8,304.6
551818,8,1.125,42.25,167.75
551840,3,4.666666666666667,114.0,438.3333333333333
552202,5,4.8,68.0,273.0
552307,4,2.25,95.0,427.5
552561,4,4.25,94.0,375.75
552573,7,3.2857142857142856,95.57142857142857,383.2857142857143
552662,4,5.75,79.25,331.75
552796,3,6.0,121.33333333333333,524.0
553639,4,3.5,103.75,439.25
553870,5,3.6,67.0,280.8
553903,3,8.333333333333334,86.33333333333333,325.0
553996,7,1.5714285714285714,54.857142857142854,221.71428571428572
554177,5,2.8,51.2,223.2
554410,5,3.4,66.6,271.4
554632,7,1.2857142857142858,44.857142857142854,166.0
554687,5,4.0,75.0,321.2
554713,2,8.0,144.0,583.0
554731,6,3.1666666666666665,62.833333333333336,228.33333333333334
554740,5,4.6,59.6,245.2
555243,3,3.0,61.666666666666664,296.3333333333333
555562,3,5.333333333333333,118.0,498.6666666666667
555690,2,5.0,45.5,150.0
555875,4,6.0,100.75,390.75
556131,5,3.8,72.2,310.6
556175,3,7.0,110.66666666666667,450.3333333333333
556177,4,4.25,88.25,380.5
556295,5,4.0,75.8,310.4
556350,4,2.25,53.25,197.0
556784,5,3.6,81.6,322.8
556922,1,6.0,77.0,324.0
557257,3,4.333333333333333,112.66666666666667,496.3333333333333
557530,5,3.0,75.4,337.0
557628,3,7.666666666666667,121.33333333333333,495.0
558130,4,2.25,68.0,274.25
558258,3,5.333333333333333,107.66666666666667,435.3333333333333
558418,2,4.0,74.5,295.0
558426,5,3.2,67.6,258.0
558427,3,4.0,106.33333333333333,457.3333333333333
558522,5,1.8,76.0,351.4
558590,5,3.6,72.6,317.2
558697,4,3.5,70.0,294.75
559207,7,2.0,55.42857142857143,261.2857142857143
559209,5,3.4,54.6,247.2
559574,4,5.25,89.75,404.0
559741,4,6.0,115.25,472.5
559857,5,3.0,80.6,300.4
559999,4,8.75,157.0,587.25
560346,6,2.0,43.833333333333336,187.0
560599,5,3.4,81.2,318.6
560602,5,2.8,63.6,275.2
560605,5,3.0,63.6,296.4
560660,2,5.0,100.5,393.5
560801,3,6.0,112.33333333333333,473.6666666666667
560841,6,3.5,73.0,309.1666666666667
561155,6,2.0,53.333333333333336,234.5
561169,5,2.0,70.0,284.0
561433,4,2.25,68.25,288.25
561596,4,5.0,104.0,421.25
561845,5,2.4,57.6,235.6
561849,4,9.25,132.5,555.5
562635,5,5.0,99.6,401.2
562687,7,3.2857142857142856,57.857142857142854,241.57142857142858
562797,5,2.2,44.8,183.2
562823,1,8.0,149.0,648.0
562899,5,2.8,69.0,297.8
562974,5,2.2,64.6,260.6
563276,6,2.5,63.5,247.5
563460,4,4.25,62.25,233.25
563622,4,3.25,65.25,286.25
563838,5,3.6,85.4,367.8
564474,7,3.857142857142857,63.142857142857146,233.85714285714286
564761,3,5.666666666666667,89.33333333333333,360.3333333333333
564826,5,4.4,66.2,270.6
565208,6,2.5,53.833333333333336,233.5
565264,5,3.0,70.8,297.2
566002,4,4.5,74.0,302.75
566019,5,3.4,66.0,288.8
566152,8,3.125,68.75,297.0
566155,5,2.4,70.6,287.6
566419,6,1.5,66.16666666666667,299.8333333333333
566458,4,3.75,85.5,352.0
566500,4,2.5,48.0,206.25
566977,5,3.6,67.4,251.6
567278,5,5.2,78.6,264.6
567340,6,2.8333333333333335,63.666666666666664,234.16666666666666
567505,4,4.75,101.0,432.5
567512,4,2.25,92.25,409.0
567637,4,4.5,88.75,425.25
567945,5,2.2,60.4,251.6
568012,4,5.75,110.75,460.0
568378,7,4.0,59.142857142857146,230.71428571428572
568913,5,3.6,72.6,318.0
568928,7,2.5714285714285716,56.57142857142857,230.14285714285714
569034,6,2.6666666666666665,48.333333333333336,189.5
569140,5,3.8,70.2,292.4
569366,5,3.0,74.0,292.2
569370,3,5.0,98.66666666666667,356.6666666666667
569387,3,2.3333333333333335,67.66666666666667,310.3333333333333
569552,1,12.0,398.0,1659.0
569914,6,1.6666666666666667,54.666666666666664,233.83333333333334
570179,4,5.5,97.75,394.0
570296,5,4.8,80.4,298.6
570409,5,4.4,64.6,295.6
570653,5,3.4,64.8,287.8
570749,5,3.6,65.2,292.4
571261,6,3.6666666666666665,57.0,235.16666666666666
571475,4,3.0,65.25,291.75
571494,5,3.2,32.8,142.0
571580,4,2.75,64.0,265.75
571680,4,6.25,91.25,360.0
571824,4,4.0,73.75,331.5
572200,5,1.4,63.0,251.2
572315,4,3.25,80.5,334.75
572429,5,2.8,61.6,286.4
572467,6,2.3333333333333335,54.666666666666664,243.16666666666666
572567,4,2.75,85.5,330.0
573151,5,4.0,74.0,319.4
573176,3,6.0,128.66666666666666,542.0
573227,4,3.25,57.75,245.5
573280,5,2.2,50.0,203.8
573567,7,2.2857142857142856,55.0,219.42857142857142
573573,5,4.6,80.4,363.2
573624,6,2.8333333333333335,65.83333333333333,300.0
573691,1,4.0,135.0,584.0
573794,4,3.5,83.0,386.25
573895,5,1.8,64.8,269.4
574049,2,9.0,162.5,635.5
574050,2,18.0,206.5,914.0
574079,5,2.6,75.2,326.8
574099,7,3.142857142857143,57.142857142857146,218.0
574231,4,4.0,96.5,407.25
574279,5,2.6,64.8,266.4
574427,4,5.25,112.0,428.25
574440,3,3.6666666666666665,92.33333333333333,389.6666666666667
574597,5,4.8,81.8,352.4
574771,3,2.6666666666666665,85.0,345.0
574987,8,1.375,46.0,185.625
575457,4,4.0,85.25,370.5
575615,7,2.5714285714285716,49.42857142857143,206.57142857142858
576269,3,2.3333333333333335,114.66666666666667,492.6666666666667
576816,4,2.75,59.0,283.75
576898,4,3.25,41.75,176.25
577020,4,4.25,80.5,356.5
577079,1,14.0,322.0,1301.0
577644,6,3.5,54.666666666666664,224.0
577658,4,2.75,103.75,434.5
577702,5,3.2,67.8,285.6
577738,5,3.0,76.2,318.6
577985,4,3.0,81.0,339.75
578238,2,3.0,60.5,208.0
578279,5,4.0,98.4,419.2
578298,4,2.5,56.0,214.5
578415,5,4.4,69.8,266.2
578558,3,4.0,115.33333333333333,463.3333333333333
578845,4,4.0,104.0,428.5
578975,5,3.8,74.0,290.8
579050,1,8.0,92.0,369.0
579144,5,2.8,65.6,276.6
579233,3,5.0,113.33333333333333,466.6666666666667
579464,5,2.2,61.4,252.2
579575,4,3.25,88.0,379.0
579792,5,4.4,76.0,353.2
579806,1,12.0,324.0,1493.0
579810,6,3.0,62.666666666666664,292.6666666666667
580138,4,4.5,90.5,358.25
580713,9,1.4444444444444444,38.22222222222222,181.77777777777777
580944,4,3.75,65.0,266.75
580962,5,2.2,51.0,209.8
581215,4,4.5,88.0,386.25
581396,5,3.2,71.8,295.2
581586,4,5.5,86.5,392.5
581789,3,8.0,124.66666666666667,503.0
582057,4,3.5,74.0,277.25
582067,4,3.25,91.0,372.25
582576,5,3.4,73.8,309.6
582854,5,1.8,63.2,263.8
582988,3,3.0,76.33333333333333,387.3333333333333
583266,2,2.5,47.5,188.0
583299,5,4.4,75.8,302.0
583358,4,3.75,110.0,475.5
583558,4,3.25,87.25,406.5
583632,4,4.75,77.75,308.75
583681,7,1.4285714285714286,51.714285714285715,229.28571428571428
583877,4,4.5,84.25,384.0
583905,5,2.2,60.0,240.2
584400,5,4.4,72.2,299.2
584412,3,3.0,54.0,234.66666666666666
584480,6,2.5,61.5,246.5
584486,6,1.5,49.833333333333336,222.5
584913,4,4.5,115.25,504.25
584931,4,3.25,58.0,230.75
584940,5,4.2,67.0,274.2
585003,6,2.6666666666666665,68.66666666666667,264.5
585039,4,3.5,100.25,460.25
585181,5,4.0,94.2,376.8
585555,5,1.8,86.4,354.4
585777,6,2.6666666666666665,58.833333333333336,270.3333333333333
585954,3,2.6666666666666665,36.333333333333336,150.33333333333334
585957,6,2.3333333333333335,63.666666666666664,259.5
586047,5,2.6,99.8,419.4
586048,5,2.6,64.4,249.8
586292,4,7.5,94.75,378.25
586339,7,2.857142857142857,51.42857142857143,247.57142857142858
586583,3,2.6666666666666665,62.333333333333336,260.3333333333333
586711,4,2.75,71.75,316.0
586861,3,4.0,123.0,514.0
586874,3,5.666666666666667,148.0,564.3333333333334
587034,5,2.8,67.0,285.4
587212,5,3.8,69.6,258.2
587861,5,1.6,70.2,321.0
588147,7,1.7142857142857142,50.857142857142854,187.85714285714286
588149,6,2.1666666666666665,41.0,174.0
588160,4,2.5,114.75,497.75
588161,5,4.4,91.6,435.6
588664,5,4.6,89.4,366.2
588800,5,5.2,91.8,391.4
588974,4,1.75,54.5,213.0
589124,3,8.0,118.0,426.6666666666667
589218,4,5.0,91.25,351.75
589231,4,4.0,83.5,378.0
589458,3,2.0,56.0,275.6666666666667
589554,4,4.25,128.75,524.0
589665,3,3.0,109.66666666666667,444.6666666666667
589902,6,3.3333333333333335,68.66666666666667,284.6666666666667
590732,6,2.3333333333333335,46.833333333333336,214.16666666666666
590774,5,4.2,104.6,393.8
591199,5,3.4,57.8,255.4
591239,4,2.75,64.0,235.5
591260,5,2.0,71.2,276.6
591457,5,3.2,65.2,278.4
591481,4,5.75,115.75,520.5
592465,4,3.5,67.5,315.5
592652,1,6.0,86.0,336.0
592760,5,1.6,66.8,284.0
592943,6,2.6666666666666665,62.333333333333336,289.5
592946,4,3.5,80.0,356.25
593023,5,5.2,91.0,383.0
593025,5,3.4,63.6,234.6
593140,6,1.8333333333333333,57.166666666666664,231.33333333333334
593292,6,1.5,75.66666666666667,322.8333333333333
593451,1,1.0,321.0,1096.0
594107,5,3.8,60.2,247.4
594483,5,4.0,95.8,395.8
594490,4,5.5,105.0,451.25
594557,4,4.25,81.25,343.75
594758,6,3.5,59.666666666666664,257.0
594845,4,4.75,107.0,504.5
594970,5,3.8,83.4,371.0
594991,4,5.5,101.75,372.5
595072,5,3.4,89.2,393.4
595315,5,3.4,65.2,246.0
595494,5,2.0,63.4,288.4
595507,7,2.2857142857142856,50.57142857142857,211.0
596040,7,4.142857142857143,86.0,385.0
596458,6,2.6666666666666665,62.333333333333336,284.5
596882,4,2.5,94.75,394.75
597186,5,3.8,82.4,330.4
597282,5,4.4,72.2,278.4
597397,5,3.8,91.8,355.6
597558,5,3.6,68.2,288.6
597582,5,4.8,74.4,300.6
597753,5,4.2,89.2,408.2
597948,3,6.0,56.666666666666664,195.33333333333334
598259,2,6.5,171.5,659.0
598381,4,3.75,60.0,260.5
598606,5,2.0,69.8,287.0
598709,4,2.75,68.75,330.75
598747,4,4.25,83.25,368.75
599038,4,4.25,104.0,438.5
599298,5,2.6,64.4,259.8
599447,6,1.1666666666666667,52.5,213.16666666666666
599487,6,2.5,55.166666666666664,214.16666666666666
599905,3,7.333333333333333,130.33333333333334,566.6666666666666
600042,6,3.1666666666666665,45.0,179.5
600252,4,4.5,94.5,387.25
600308,4,3.0,87.75,347.75
600607,4,3.75,116.0,436.0
600651,4,4.0,90.75,380.25
600840,4,6.25,117.5,438.25
600908,5,2.2,69.6,317.8
600948,6,3.6666666666666665,57.166666666666664,223.0
601031,2,19.0,146.0,468.5
601155,4,3.25,64.5,285.5
601228,6,2.5,60.666666666666664,270.1666666666667
601537,5,3.4,78.2,323.8
601700,5,2.2,58.8,241.8
602294,5,3.8,57.6,238.4
602602,4,4.0,76.25,316.0
602777,5,2.6,61.4,234.2
603015,5,1.4,69.8,306.4
603127,5,3.8,76.4,307.2
603150,6,4.0,66.0,275.0
603420,3,5.666666666666667,119.0,503.0
603456,8,1.0,44.25,206.375
603462,4,5.75,93.5,392.0
603531,2,9.5,161.5,765.5
603888,6,1.8333333333333333,61.166666666666664,234.0
604075,5,4.4,79.4,325.8
604241,4,7.0,98.25,414.75
604328,5,3.8,103.4,479.8
604402,5,4.8,70.0,278.4
604607,4,3.25,76.0,322.0
604907,3,4.333333333333333,82.33333333333333,344.3333333333333
605071,4,3.25,67.75,254.5
605081,5,3.2,72.2,302.0
605379,5,2.0,76.8,327.2
605644,1,8.0,168.0,717.0
605670,5,3.6,99.2,460.4
605714,5,4.0,78.2,314.2
605807,5,3.8,90.8,396.4
605993,5,3.0,77.2,337.8
606480,5,2.4,63.6,274.0
606502,4,7.25,128.5,527.0
606792,10,1.7,37.9,166.6
606951,3,5.0,102.33333333333333,407.6666666666667
607062,3,6.0,144.0,681.3333333333334
607412,7,2.7142857142857144,51.42857142857143,215.71428571428572
607448,4,6.0,98.75,403.0
607506,5,4.0,63.4,295.4
607705,1,8.0,182.0,672.0
607824,4,3.5,60.25,287.25
607967,5,4.4,80.2,333.0
608015,4,5.5,96.0,405.25
608197,4,7.5,93.25,383.75
608718,6,3.0,55.333333333333336,227.66666666666666
608787,8,1.5,42.875,197.375
608915,1,12.0,294.0,1314.0
609049,4,6.5,87.0,344.0
609082,4,7.5,110.0,458.25
609197,3,7.0,118.33333333333333,509.0
609238,3,5.0,122.66666666666667,491.3333333333333
609380,5,3.0,49.2,204.6
609558,4,5.5,93.5,426.75
609619,5,3.0,47.6,212.4
609723,3,3.6666666666666665,138.33333333333334,586.3333333333334
609847,4,3.5,72.25,300.25
609928,7,2.5714285714285716,55.142857142857146,237.71428571428572
610410,5,2.8,64.0,275.2
610559,7,2.2857142857142856,56.57142857142857,231.0
610747,4,4.5,80.75,378.5
610960,4,5.25,89.75,379.5
611010,5,2.8,91.8,356.6
611015,4,2.75,77.0,302.25
611143,3,5.666666666666667,117.0,558.0
611569,7,1.5714285714285714,56.57142857142857,221.71428571428572
611648,7,3.4285714285714284,69.85714285714286,279.2857142857143
611726,8,1.75,59.75,264.0
612619,3,4.666666666666667,72.33333333333333,285.0
612960,4,3.0,69.5,287.25
613291,3,3.6666666666666665,72.0,291.6666666666667
613323,6,3.0,81.83333333333333,322.6666666666667
613331,5,2.6,55.6,217.2
613560,4,6.5,75.25,310.75
613667,4,4.5,66.75,287.75
613787,4,2.75,70.0,281.0
613865,4,3.25,59.75,260.25
614573,2,1.5,102.5,434.0
614614,4,5.5,83.0,365.25
614919,4,2.25,83.75,371.0
614943,5,2.6,72.8,299.4
614988,4,4.25,99.0,439.75
615564,5,4.8,95.0,419.2
615689,4,2.25,63.5,278.25
615771,3,5.0,100.33333333333333,374.0
615790,6,2.6666666666666665,53.333333333333336,214.83333333333334
616109,3,1.3333333333333333,100.33333333333333,433.0
616271,3,6.666666666666667,130.66666666666666,554.0
616649,5,3.8,90.0,339.4
617760,5,2.8,76.6,336.6
617798,7,2.5714285714285716,52.285714285714285,246.14285714285714
617922,5,2.4,75.0,339.6
617929,6,6.166666666666667,85.5,298.3333333333333
618181,7,2.2857142857142856,53.0,231.42857142857142
618384,4,4.0,84.75,361.0
618780,4,4.25,95.5,403.25
618914,4,3.0,80.0,322.25
618952,5,3.2,73.8,298.8
619171,6,2.5,67.0,273.0
619794,5,4.2,101.4,387.4
619822,22,1.1818181818181819,13.454545454545455,54.68181818181818
619863,5,2.4,57.6,217.8
619888,5,2.0,68.6,278.4
620203,1,18.0,433.0,1824.0
620373,4,5.5,116.0,473.5
620562,5,4.0,48.0,197.2
620899,7,2.0,46.0,191.14285714285714
621207,7,2.5714285714285716,44.714285714285715,188.28571428571428
621280,5,3.0,69.0,280.8
621287,2,8.5,173.5,762.0
621387,4,4.25,93.75,413.75
621533,4,2.25,103.75,372.25
621550,4,2.0,40.0,166.75
621566,5,3.4,78.6,311.0
621718,5,3.2,77.6,355.0
622011,4,4.0,70.5,280.5
622325,4,4.5,87.0,328.75
622347,5,3.0,69.2,278.0
622531,5,5.2,97.4,430.8
622671,6,2.5,68.33333333333333,277.1666666666667
622698,6,2.1666666666666665,57.833333333333336,244.5
622708,6,1.8333333333333333,55.5,249.66666666666666
622727,4,3.0,78.25,341.75
622873,4,6.5,93.25,382.0
622905,5,4.0,65.4,299.2
623159,3,6.333333333333333,133.66666666666666,551.0
623560,4,5.25,92.0,426.5
623728,3,4.0,105.33333333333333,487.3333333333333
623983,3,4.666666666666667,48.333333333333336,200.33333333333334
624407,3,5.333333333333333,130.66666666666666,510.3333333333333
624891,5,2.8,76.4,337.4
624994,5,1.4,42.4,172.6
625686,7,1.5714285714285714,52.142857142857146,228.28571428571428
625750,4,3.75,89.25,373.5
625768,5,4.2,91.0,388.8
625965,4,2.5,66.0,292.25
626086,5,3.2,77.0,305.4
626354,4,5.5,146.5,558.5
626425,3,4.333333333333333,96.33333333333333,430.0
626474,4,3.25,89.5,351.25
626604,3,4.666666666666667,137.66666666666666,631.3333333333334
626742,8,1.625,56.375,228.0
626910,3,4.0,95.0,417.0
627158,3,3.6666666666666665,97.0,428.6666666666667
627343,4,3.25,85.5,314.0
627548,3,1.6666666666666667,42.333333333333336,187.33333333333334
627668,6,2.3333333333333335,83.83333333333333,348.8333333333333
627860,5,6.6,77.0,324.4
627946,4,2.5,52.25,221.75
628285,6,2.8333333333333335,62.833333333333336,265.0
628549,4,5.25,92.0,392.25
628598,8,3.0,65.25,252.875
628655,2,8.0,168.5,673.0
628917,4,3.25,96.5,419.25
628945,5,2.2,71.4,303.4
628973,3,5.0,130.0,578.0
628980,4,5.25,90.0,432.5
629181,5,3.6,75.6,314.8
629293,7,1.4285714285714286,48.857142857142854,182.0
629336,5,3.4,63.0,302.4
629806,4,7.25,103.25,387.5
629919,4,2.0,92.25,367.0
629958,6,3.3333333333333335,59.5,214.33333333333334
630250,1,14.0,334.0,1378.0
630275,3,4.0,121.33333333333333,497.3333333333333
630585,4,3.25,92.5,335.0
